const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,13,ELAMATHI. S,Independent,59,0,59,0.03
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,14,KATHIRAVAN. P,Independent,103,0,103,0.05
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,15,KATHIRVEL. K,Independent,143,0,143,0.07
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,16,KANDASAMY. P,Independent,133,1,134,0.06
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,17,KARUNAMOORTHY. S,Independent,34,0,34,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,18,KALAIRAJ. K,Independent,35,0,35,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,19,KANAGARAJ. S,Independent,27,0,27,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,20,KANAGARAJ. P,Independent,11,0,11,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,21,KARTHIKPERUMAL. R,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,22,KALIMUTHU. R,Independent,16,0,16,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,23,KRISHNAKUMAR. K,Independent,53,0,53,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,24,GOPALA KRISHNAN. A,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,25,SATHISH KUMAR. S,Independent,15,0,15,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,26,SATHISH. P,Independent,12,0,12,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,27,SAMPATH. S,Independent,28,0,28,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,28,SARAVANAN. R,Independent,9,0,9,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,29,SIVAKUMAR. A,Independent,17,0,17,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,30,SIVAKUMAR. N,Independent,24,3,27,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,31,SIVAKUMAR. V,Independent,19,2,21,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,32,SEETHA LAKSHMI. D,Independent,28,0,28,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,33,SUBASH MALAYALAM. T,Independent,38,1,39,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,34,SURIYAKUMAR. J,Independent,16,0,16,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,35,SENBAGAKUMAR. L,Independent,27,1,28,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,36,SENTHILKUMAR. G,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,37,SENTHILKUMAR. M,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,38,SOUNDARA RAJAN. R,Independent,2,1,3,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,39,SOUNDARYAN. K,Independent,13,0,13,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,40,DANIYA. P,Independent,7,0,7,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,41,THANGAVELRAJ. S,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,42,THAMILALAGAN. A,Independent,9,0,9,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,43,THIYAGARAJAN. M,Independent,11,0,11,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,44,THIRUGNANAM. M,Independent,10,0,10,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,45,DINESH. B,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,46,DINESH KUMAR. K,Independent,14,0,14,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,47,DURAISAMY. J,Independent,5,0,5,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,48,DEVASTIN AUGUSTIN. G,Independent,18,0,18,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,49,NANDHAKUMAR. A,Independent,14,0,14,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,50,PARAMESWARI,Independent,20,0,20,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,51,PALAMUTHIR SELVAN. O,Independent,17,0,17,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,52,PALANIRAJAN. K,Independent,11,0,11,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,53,PALANIVEL. P,Independent,4,0,4,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,54,BABU. G,Independent,22,2,24,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,55,BHARATHI. P,Independent,19,0,19,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,56,BASKAR. P,Independent,4,0,4,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,57,PRAKASH. N,Independent,3,0,3,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,58,PRASANTH. S,Independent,5,0,5,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,59,PRAVEENKUMAR. J,Independent,36,1,37,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,60,MANIKANDAN,Independent,5,0,5,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,61,MATHANRAJ. P,Independent,5,0,5,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,62,MAILVAGANAN. B,Independent,28,0,28,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,63,MANOJ. P,Independent,11,0,11,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,64,MARIAMMAL. P.M,Independent,16,0,16,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,65,MOHAMAD ISMAIL. M,Independent,21,0,21,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,66,MUTHU. K.R,Independent,23,0,23,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,67,MURALI. M,Independent,47,0,47,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,68,YOONUS ALI. R,Independent,11,0,11,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,69,RAGURAMAN MURUGANANTHAM,Independent,3,1,4,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,70,RAJAPANDIAN. K,Independent,8,0,8,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,71,VANITHA. K.M,Independent,14,0,14,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,72,VIGNESHWARAN. D,Independent,2,0,2,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,73,VINEETH. B,Independent,3,0,3,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,74,VINOTHKUMAR. N,Independent,4,1,5,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,75,VIJAYA BASKAR. R.V,Independent,9,0,9,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,76,VIJAYAN. K,Independent,4,0,4,0
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,77,STEPHENRAJ. L,Independent,15,0,15,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,78,HARI RAAJ. B,Independent,12,1,13,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,79,HARIHARAN. S,Independent,20,0,20,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,80,NOTA,None of the Above,524,15,539,0.25
